County,SpeciesName,SpeciesCode,SpeciesCategory,SpeciesType,SpeciesGraphUrl,Link,Phenology,BreedAbundance,MigAbundance,WinterAbundance,YearAbundance,WeeksDetected,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53
McDowell,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-111&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-111&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Occasional,unlikely,unlikely,unlikely,unlikely,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,
Macon,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-113&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-113&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,,,,,
Madison,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-115&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-115&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Yearround,unlikely,unlikely,unlikely,unlikely,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,3,0,1,0,0,0,0,0,0,0,0,2,,,,,
Martin,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-117&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-117&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,26,5,5,4,3,3,0,3,3,4,0,4,3,3,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,1,5,5,5,4,3,3,4,,,,,
Mecklenburg,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-119&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-119&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,38,2,2,3,3,3,2,2,1,2,2,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,2,2,2,2,2,3,2,2,3,3,2,3,2,,,,,
Mitchell,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-121&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-121&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Migratory,unlikely,unlikely,unlikely,unlikely,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,1,3,0,0,0,0,0,0,0,0,,,,,
Montgomery,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-123&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-123&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,4,3,0,4,0,0,,,,,
Moore,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-125&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-125&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,31,2,2,3,2,2,3,2,3,3,2,3,1,2,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,3,3,2,0,3,3,2,3,3,0,3,2,,,,,
Nash,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-127&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-127&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,21,0,1,0,3,3,0,3,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,0,4,0,0,1,0,0,3,3,0,3,3,3,4,0,,,,,
New Hanover,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-129&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-129&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,38,4,4,4,4,4,3,3,4,4,3,4,4,3,3,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,3,3,3,3,4,5,5,4,4,5,4,4,4,4,4,,,,,
Northampton,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-131&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-131&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,22,5,5,4,3,0,3,4,0,0,0,0,4,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4,6,4,0,5,,,,,
Onslow,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-133&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-133&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,34,3,3,3,4,3,3,3,3,3,2,4,3,4,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,4,5,5,5,4,5,4,4,3,3,3,3,,,,,
Orange,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-135&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-135&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,36,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1,2,2,3,2,2,2,2,2,,,,,
Pamlico,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-137&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-137&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,36,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,1,0,0,0,0,0,2,0,3,1,0,0,0,1,0,2,0,2,0,3,3,3,3,4,4,4,3,4,4,4,5,4,,,,,
Pasquotank,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-139&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-139&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,26,1,4,5,3,4,4,3,4,4,3,5,3,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,3,0,0,0,1,1,4,3,0,0,1,4,4,,,,,
Pender,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-141&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-141&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,32,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,3,4,3,4,4,4,3,3,4,3,3,,,,,
Perquimans,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-143&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-143&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,unlikely,13,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,5,0,1,0,1,1,0,9,1,,,,,
Person,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-145&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-145&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,34,3,3,3,3,3,3,2,3,5,5,3,3,1,3,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,3,3,1,2,3,2,3,1,3,3,,,,,
Pitt,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-147&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-147&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,33,4,3,3,4,3,3,3,4,4,3,4,3,3,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,2,1,3,4,4,4,4,4,4,3,4,4,,,,,
Polk,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-149&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-149&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,unlikely,unlikely,22,1,0,1,1,1,2,2,3,0,3,3,0,1,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,0,0,3,0,0,3,0,3,0,0,,,,,
Randolph,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-151&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-151&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,possible,possible,20,5,4,3,3,3,2,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,1,3,4,3,3,1,0,0,0,4,3,,,,,
Richmond,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-153&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-153&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,possible,possible,17,5,5,0,1,4,1,3,0,0,4,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,4,3,4,0,5,,,,,
Robeson,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-155&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-155&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,9,0,0,0,3,0,0,3,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,
Rockingham,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-157&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-157&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,30,3,3,2,2,3,2,1,2,3,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,,,,,
Rowan,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-159&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-159&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,unlikely,unlikely,18,0,2,2,0,0,0,1,0,1,0,0,1,0,0,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,3,3,0,0,3,3,0,0,,,,,
Rutherford,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-161&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-161&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,13,3,1,0,3,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,3,1,0,0,0,0,,,,,
Sampson,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-163&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-163&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,29,3,5,3,4,3,4,3,4,4,1,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,3,4,4,5,4,3,4,0,4,,,,,
Scotland,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-165&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-165&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,unlikely,17,0,0,4,0,0,1,3,3,3,3,0,1,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,3,4,0,0,0,,,,,
Stanly,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-167&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-167&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,unlikely,15,3,0,0,3,0,2,3,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3,3,1,,,,,
Stokes,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-169&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-169&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,unlikely,13,1,0,3,1,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,3,3,,,,,
Surry,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-171&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-171&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Migratory,unlikely,possible,unlikely,unlikely,15,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,5,3,3,0,1,1,1,0,0,0,0,2,2,,,,,
Swain,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-173&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-173&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,8,0,0,0,0,0,0,3,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,4,0,0,0,,,,,
Transylvania,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-175&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-175&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,36,3,3,3,3,2,3,1,3,2,2,3,2,2,3,0,2,1,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,3,1,3,3,2,3,3,3,3,3,3,3,3,3,1,,,,,
Tyrrell,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-177&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-177&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,likely,possible,32,6,5,5,6,5,5,6,6,6,6,5,6,6,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,1,5,6,5,6,6,6,5,6,5,5,,,,,
Union,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-179&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-179&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,31,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,3,2,3,3,4,3,4,3,3,3,3,,,,,
Vance,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-181&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-181&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,8,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,
Wake,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-183&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-183&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,39,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,2,2,2,2,2,3,3,2,2,3,3,2,3,2,2,2,,,,,
Warren,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-185&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-185&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,7,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,,,,,
Washington,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-187&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-187&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,likely,likely,possible,39,7,7,6,6,6,5,6,6,6,6,5,4,5,4,3,3,0,0,0,1,0,1,0,0,0,1,0,3,3,3,3,4,3,3,0,5,5,5,5,6,6,6,6,7,7,6,7,6,,,,,
Watauga,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-189&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-189&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,19,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,0,0,1,0,0,0,2,0,1,0,1,,,,,
Wayne,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-191&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-191&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,possible,possible,21,3,4,3,3,4,3,3,2,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,5,4,4,4,,,,,
Wilkes,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-193&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-193&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,unlikely,unlikely,19,0,0,1,1,1,0,0,2,3,3,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,1,0,0,1,1,1,,,,,
Wilson,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-195&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-195&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,possible,possible,possible,24,3,3,3,3,3,3,3,3,1,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,3,0,3,2,3,3,3,,,,,
Yadkin,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-197&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-197&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Wintering,unlikely,unlikely,unlikely,unlikely,13,0,0,3,0,0,1,0,3,0,0,3,0,3,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,3,0,0,3,0,,,,,
Yancey,Northern Harrier,norhar2,species,native,https://ebird.org/barchart?r=US-NC-199&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,https://ebird.org/barchart?r=US-NC-199&bmo=1&emo=12&byr=1900&eyr=2023&spp=norhar2,Migratory,unlikely,possible,unlikely,unlikely,12,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,0,0,0,1,0,0,0,0,0,,,,,
Alamance,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-001&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-001&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Yearround,likely,possible,possible,possible,46,2,3,0,1,2,3,1,2,2,2,2,3,2,3,4,5,5,4,5,4,5,4,5,5,5,5,6,5,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,2,2,0,3,,,,,
Alexander,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-003&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-003&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Breeding,unlikely,possible,unlikely,unlikely,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,4,4,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Alleghany,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-005&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-005&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Breeding,likely,possible,unlikely,possible,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,4,6,6,6,5,5,5,3,4,6,3,4,4,0,0,3,4,3,5,3,0,0,0,0,0,0,0,0,0,0,,,,,
Anson,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-007&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-007&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Wintering,unlikely,possible,possible,possible,25,4,4,0,0,4,3,0,3,0,0,4,3,3,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,5,4,5,5,3,4,0,5,0,4,,,,,
Ashe,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-009&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-009&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Breeding,likely,possible,unlikely,possible,28,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,5,6,6,6,6,5,5,6,5,5,6,6,6,4,4,5,4,3,3,4,4,5,3,3,0,0,0,0,0,0,0,0,0,,,,,
Avery,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-011&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-011&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Breeding,likely,possible,unlikely,possible,37,2,3,0,0,0,0,2,1,0,3,2,0,2,4,3,4,5,5,4,5,5,4,5,5,5,5,5,5,4,3,4,4,3,3,3,3,4,3,3,0,3,3,0,2,1,0,0,0,,,,,
Beaufort,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-013&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-013&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Yearround,unlikely,possible,possible,possible,34,4,3,0,2,2,3,2,0,3,3,3,3,3,3,3,3,3,0,3,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,3,3,3,4,5,5,4,4,5,4,3,4,4,4,,,,,
Bertie,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-015&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-015&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Wintering,unlikely,unlikely,unlikely,unlikely,11,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,,,,,
Bladen,Northern House Wren,houwre,species,native,https://ebird.org/barchart?r=US-NC-017&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,https://ebird.org/barchart?r=US-NC-017&bmo=1&emo=12&byr=1900&eyr=2023&spp=houwre,Wintering,unlikely,possible,likely,possible,27,4,5,5,5,3,5,3,4,3,0,0,3,3,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,6,7,7,5,6,5,5,,,,,
